3.252032520325203596e-02,1.626016260162601798e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.365853658536585691e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.130081300813008990e-03,2.439024390243902524e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.300813008130081438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.357723577235772139e-01,0.000000000000000000e+00,1.626016260162601798e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190476190476190410e-02,0.000000000000000000e+00,3.928571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,5.119047619047618625e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377214e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830188679245282737e-02,3.113207547169811185e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377214e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.716981132075472039e-02,5.377358490566036542e-01,0.000000000000000000e+00
5.882352941176471200e-02,2.941176470588235600e-02,1.176470588235294240e-01,2.941176470588235600e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.764705882352941291e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294240e-01,2.941176470588235600e-02,1.764705882352941291e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.647058823529411797e-01
9.174311926605503362e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.504587155963302364e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.752293577981651182e-02,2.752293577981650974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.669724770642201345e-02,0.000000000000000000e+00,9.174311926605503362e-03,1.284403669724770714e-01,1.743119266055045691e-01,2.477064220183486098e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.669724770642201345e-02
3.295454545454545303e-01,5.681818181818182323e-02,0.000000000000000000e+00,5.113636363636363258e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e-01,0.000000000000000000e+00,5.681818181818181976e-03,0.000000000000000000e+00,9.090909090909091161e-02,1.136363636363636395e-02,2.272727272727272790e-02,5.681818181818181976e-03,5.681818181818181976e-03,0.000000000000000000e+00,5.681818181818181976e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.215909090909090884e-01,0.000000000000000000e+00,5.681818181818181976e-03
0.000000000000000000e+00,0.000000000000000000e+00,8.396946564885496289e-02,1.526717557251908337e-02,2.290076335877862246e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297709923664122078e-01,9.923664122137404453e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.580152671755724492e-02,1.068702290076335992e-01,7.633587786259541687e-03,0.000000000000000000e+00,6.870229007633586737e-02,1.450381679389312894e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.748091603053434695e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.866666666666666585e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266666666666666774e-01,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,3.866666666666666585e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.589743589743590174e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.051282051282051280e-02,3.846153846153846367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384615384615384692e-01,0.000000000000000000e+00,9.743589743589743668e-02,2.974358974358974339e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564102564102564361e-02
1.342281879194630878e-01,2.013422818791945831e-02,0.000000000000000000e+00,4.697986577181207518e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.684563758389261756e-01,0.000000000000000000e+00,6.711409395973153350e-03,0.000000000000000000e+00,1.946308724832214454e-01,2.013422818791945831e-02,3.355704697986577195e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.617449664429529754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.711409395973153350e-03,6.711409395973153350e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.257425742574257321e-01,5.643564356435643026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099009901110e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757576835e-03,0.000000000000000000e+00,1.969696969696969890e-01,4.545454545454545581e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.515151515151515367e-02,0.000000000000000000e+00,2.954545454545455252e-01,0.000000000000000000e+00,1.515151515151515367e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.818181818181819065e-02,3.030303030303030734e-02,7.575757575757576835e-03,2.727272727272727626e-01,0.000000000000000000e+00,3.787878787878788678e-02,7.575757575757576835e-03,0.000000000000000000e+00,0.000000000000000000e+00
